"id","SSA_trend_cor","STL_trend_cor","TRAD_trend_cor","SSA_trend_rmse","STL_trend_rmse","TRAD_trend_rmse","SSA_seas_cor","STL_seas_cor","TRAD_seas_cor","SSA_seas_rmse","STL_seas_rmse","TRAD_seas_rmse","SSA_resid_cor","STL_resid_cor","TRAD_resid_cor","SSA_resid_rmse","STL_resid_rmse","TRAD_resid_rmse","SSA_acf_rmse","STL_acf_rmse","TRAD_acf_rmse","SSA_delta_tau","STL_delta_tau","TRAD_delta_tau"
26,0.984238302523438,0.982092519056377,0.405184889845747,0.414103964412183,0.414647718572757,0.418483263787223,0.979070395450518,0.958202849932877,0.957191706425103,0.417289160733893,0.419111118860789,0.419193032338566,0.782646428505823,0.728902482886687,0.564676391667225,0.0314268244583604,0.0421075993908859,0.0652793052230259,0.0528006903692249,0.137479484379154,0.233640710677305,-1.09200300078004,2.54177886304915,NA
27,0.978952694076658,0.988458209038665,0.40518488984575,0.416287857637596,0.41608287141807,0.419781405646334,0.981087526098109,0.959058667096213,0.959081135894175,0.41824653216431,0.419184750358199,0.419164968630806,0.757573162625829,0.744943539485209,0.603147402155188,0.0327617557073413,0.0417605670483602,0.0651448481652916,0.063952025362608,0.189289542923576,0.269184756647771,-1.37978056509222,2.97103835842985,NA
28,0.990421893101936,0.972481430560787,0.405184889845746,0.410357594689828,0.410030016263094,0.413677200414853,0.978282057788445,0.95997897864803,0.959785248796977,0.418304253464871,0.419092020572984,0.41909197120344,0.766889979902279,0.735436258059671,0.570349299295853,0.0329101326036528,0.0425533202507196,0.064732240311234,0.0564093915090438,0.179920711910328,0.244945031129622,-1.31048536319916,2.57611425712453,NA
29,0.964184896963485,0.988450262664689,0.405184889845745,0.412050785666027,0.412187850579911,0.416124539306326,0.982474865208703,0.958342480956333,0.957519089631901,0.417140528820831,0.419113486980878,0.419199295420941,0.75872177118933,0.739965991331251,0.58100100961516,0.0329952906325845,0.0419600539417768,0.0652834620602233,0.0619113198613783,0.131256546757253,0.251382763653201,-1.17545852209977,2.9231202147281,NA
30,0.967834256519336,0.983225818462854,0.405184889845745,0.412255720789224,0.412154177942692,0.415774094133023,0.986247940989755,0.958097355757967,0.95792012043827,0.417233873008854,0.419141089588575,0.41915953593646,0.801075188189673,0.747955648590944,0.624930440505164,0.0304549676455096,0.0420477474473013,0.0649466136261156,0.0581193037551588,0.16868838164454,0.262428520430328,-1.05692628228765,3.42516508456258,NA
31,0.987169596747391,0.98999108587545,0.405184889845746,0.418218028310064,0.418650192788344,0.422459245284213,0.97647506841115,0.958868135473692,0.958327401860635,0.417909374342541,0.419080756515666,0.419142068235216,0.745345626397145,0.759254858203052,0.611132776288023,0.0334629705397464,0.0409781301748835,0.0649081001660119,0.061533355385047,0.180355368688773,0.263268329298557,-1.19046215296298,2.50134726171487,NA
32,0.978318245669229,0.988906349953608,0.405184889845744,0.414772887012076,0.415662181284317,0.419602752645513,0.97437516585943,0.959498683534063,0.959301387439718,0.417762222325804,0.419063591958065,0.419095890795654,0.720564499840889,0.726945788039837,0.56085141877068,0.0348045173713877,0.0409106533727051,0.0645562545990474,0.0663648144413881,0.110371012612724,0.2599791904744,-1.33678783787965,1.66700657621495,NA
33,0.968686227889905,0.978720252759639,0.405184889845746,0.420934976900529,0.418934946966995,0.422426712873619,0.978443242383535,0.958558089086181,0.958007191027694,0.41854420241841,0.419096355848008,0.419155625374341,0.715524475895626,0.738381833805938,0.545216512050201,0.035063833917829,0.0428020524178681,0.0649525755699977,0.0560728821587642,0.177426873976539,0.20494636758886,-0.998089490899646,2.84125561023089,7.744764962095
34,0.988142449854821,0.990951987779502,0.405184889845745,0.412908113293288,0.413548670410487,0.417554058461933,0.980158611413158,0.959346746563253,0.958870729768024,0.417106964395732,0.419062833579798,0.419130151423897,0.812150521634382,0.769787249540511,0.601299950418739,0.02946046787495,0.0413021507685024,0.0648958605328647,0.0474466407490606,0.176923075331602,0.238987369422047,-0.867886601064471,2.89857657970488,NA
35,0.962882574537662,0.985861129040043,0.405184889845743,0.423794235164014,0.424756357472442,0.428338070755011,0.979176414217259,0.959007499294452,0.958513660778009,0.417700003421919,0.419104450762677,0.419148531625432,0.727901212426007,0.739484399439022,0.565161341624699,0.0350199935654363,0.0426399840445637,0.0656138150852324,0.0597439430694261,0.188457139296964,0.245399816985712,-1.25817913348169,2.40919600331931,NA
