"timeseries","residual.SSA","residual.STL","residual.Trad","seasonal.SSA","seasonal.STL","seasonal.Trad","trend.SSA","trend.STL","trend.Trad"
0.0235953349620104,-0.00144637447640322,0.00140886229546049,-0.0030346413016463,-0.0118927258764995,-0.0115154630843762,-0.0108043903269249,0.0369344353149131,0.0337019357509261,0.0374343665905816
0.0234918463975191,-0.00202273799644028,0.00216206330961118,-0.00226034530104643,-0.0110918897709688,-0.0123820954847889,-0.0116888052308146,0.0366064741649282,0.0337118785726968,0.0374409969293802
0.0232616439461708,-0.00305871525731893,0.00200478443724658,-0.0014957885801805,-0.00994642983161536,-0.0124649618855433,-0.0126901947418274,0.0362667890351051,0.0337218213944675,0.0374476272681787
0.0233176276087761,-0.00405754856757725,0.00232228195598744,-0.00111670474008502,-0.00854460714665522,-0.0127364185634496,-0.0130199252581162,0.0359197833230086,0.0337317642162383,0.0374542576069773
0.025997344404459,-0.00258434868765463,0.00401476561337014,0.000596377454243298,-0.00698806665970178,-0.0117591282469201,-0.0120599209955601,0.0355697597518154,0.033741707038009,0.0374608879457758
0.0324724949896336,0.00265383258671041,0.00959085804763747,0.0061743662958547,-0.0054013087821487,-0.0108700129177836,-0.0111693895907956,0.0352199711850719,0.0337516498597797,0.0374675182845744
0.0315236747264862,0.00057191735383241,0.00799353391048459,0.00462370279029532,-0.00392052038219047,-0.0102314518655488,-0.0105741766871821,0.0348722777548443,0.0337615926815504,0.037474148623373
0.0314096659421921,-0.000488107632771914,0.00721057482160093,0.00408689331736126,-0.00263275343398201,-0.00957244438272995,-0.0101580063373407,0.034530527008946,0.0337715355033211,0.0374807789621715
0.0328001417219639,0.000207689587553775,0.00824379450820126,0.00525545679343655,-0.00160529831775252,-0.00922513111132918,-0.00994272437244278,0.0341977504521626,0.0337814783250918,0.0374874093009701
0.0314384698867798,-0.00155404903457023,0.0058264522508283,0.00296548537572961,-0.000883727931230637,-0.00817940351091101,-0.0090210551287185,0.0338762468525807,0.0337914211468625,0.0374940396397687
0.02886813133955,-0.00423117994673138,0.0018340076134848,-0.00091434518941199,-0.00046871224302212,-0.00676724024256799,-0.00771819344960523,0.0335680235293035,0.0338013639686332,0.0375006699785672
0.0283615607768297,-0.00459458720735625,0.000384473563862869,-0.0023748970000653,-0.000318601458722107,-0.00583421957743708,-0.00677084254047078,0.0332747494429081,0.0338113067904039,0.0375073003173658
0.0285275988280773,-0.00409771861560328,-1.20162664192444e-05,-0.00279317000327031,-0.000372471091902745,-0.00528163451767807,-0.00619316182481674,0.0329977885355833,0.0338212496121746,0.0375139306561644
0.0294375978410244,-0.0027513654280661,0.00084358620047878,-0.00197057682871946,-0.000548909062714523,-0.00523718079339971,-0.00611238632521907,0.032737872331805,0.0338311924339453,0.0375205609949629
0.0296504609286785,-0.00209568432251619,0.00027069262052079,-0.00264477962398138,-0.000748463863103501,-0.00446136694755833,-0.0052319507811016,0.0324946091142982,0.033841135255716,0.0375271913337615
0.0299368426203728,-0.00146741545530266,-0.000150726169752702,-0.00319412526566177,-0.000862584330613159,-0.00376350928736128,-0.00440285378652552,0.0322668424062886,0.0338510780774868,0.0375338216725601
0.0300532300025225,-0.00120388154628967,-0.00231673276341218,-0.00562614896712223,-0.000796353192711278,-0.00149105813332282,-0.00186107304171392,0.0320534647415234,0.0338610208992575,0.0375404520113586
0.0306893400847912,-0.000674050265099094,-0.00386156447727995,-0.00747769653054379,-0.000489258460300138,0.000679940841042968,0.000619954265177782,0.0318526488101904,0.0338709637210282,0.0375470823501572
